id,name,album,album_id,artists,artist_ids,track_number,disc_number,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,year,release_date,date,country,position,streams,artist_genres,duration
6fxVffaTuwjgEk5h9QyRjy,Photograph,,,['Ed Sheeran'],,,,False,,,,,,,,,,,,,,,,2014/10/26,global,112.0,1253691.0,"['pop', 'uk pop']",258986.0
5SYovWMQq0vPKMg7kzYCVy,Alors la zone,,,['Jul'],,,,True,,,,,,,,,,,,,,,,2021/06/10,fr,99.0,426181.0,"['francoton', 'rap marseille']",206026.0
4JozU4Ud30FGyDYzoUKasI,Garis Terdepan,,,['Fiersa Besari'],,,,False,,,,,,,,,,,,,,,,2018/12/27,id,191.0,105587.0,"['bandung indie', 'indonesian folk pop', 'indonesian pop punk', 'indonesian pop', 'indonesian indie']",213236.0
1ix1dhMZI8cYXiyzHgun42,Izolo,,,"['DJ Maphorisa', 'Tyler ICU', 'Visca', 'Madumane', 'Mpura', 'Daliwonga']",,,,False,,,,,,,,,,,,,,,,2021/05/27,za,187.0,20137.0,"['amapiano', 'south african pop', 'afro soul']",445714.0
32QnXosZq7A11knnBAEqk7,一人之境 in C major,,,['Terence Lam'],,,,False,,,,,,,,,,,,,,,,2020/10/01,hk,12.0,67509.0,['cantopop'],195424.0
5x19aZFwyZpaUQbRwm7zr4,Activa,,,"['DaChoyce', 'Malik Montana', 'The Plug']",,,,True,,,,,,,,,,,,,,,,2021/07/15,pl,127.0,189055.0,"['uk hip hop', 'polish trap', 'polish hip hop', 'uk drill']",150857.0
36TIklA7o1T0eXS83n1amI,Que Levante La Mano,,,['Los Angeles De Charly'],,,,False,,,,,,,,,,,,,,,,2019/12/26,py,191.0,17631.0,"['ranchera', 'tropical', 'musica mexicana']",230266.0
6sIx7Cn37DGEhjy9hBP8Gx,猫,,,['DISH//'],,,,False,,,,,,,,,,,,,,,,2020/12/10,jp,26.0,866458.0,"['j-division', 'anime', 'j-pop']",276040.0
5OdNjYTpLjuDDPCBNWonRX,At My Worst (feat. Kehlani),,,"['Pink Sweat$', 'Kehlani']",,,,False,,,,,,,,,,,,,,,,2021/03/18,nz,124.0,51708.0,"['rap', 'bedroom soul', 'dance pop', 'r&b', 'chill r&b', 'pop', 'post-teen pop']",169127.0
2P5Eeh29qJrYa1T27cdL3B,反對無效,,,['MC 張天賦'],,,,False,,,,,,,,,,,,,,,,2021/06/10,hk,22.0,79841.0,"['cantopop', 'hk-pop']",228819.0
5VEZQNZWsZaKb1Y2jB8SWJ,Paraadna,,,"['nublu', 'gameboy tetris', 'Raul Ojamaa']",,,,False,,,,,,,,,,,,,,,,2020/12/17,ee,2.0,51405.0,['estonian pop'],171810.0
0Y84vLtyOj2demvSdJ2l7N,Пачка сигарет,,,['LIZER'],,,,False,,,,,,,,,,,,,,,,2020/07/16,ru,110.0,19355.0,"['russian pop', 'russian trap', 'russian hip hop']",168375.0
7M9lc2hHXKQobbHQ31Yg2v,Monster,,,['YOASOBI'],,,,False,,,,,,,,,,,,,,,,2021/08/05,jp,109.0,249001.0,"['japanese teen pop', 'j-pop']",205000.0
7LVrrX8pkzI9fMF88nGabt,Đi Về Nhà,,,"['Đen', 'JustaTee']",,,,False,,,,,,,,,,,,,,,,2020/12/24,vn,3.0,306472.0,"['indie viet', 'vietnamese trap', 'v-pop', 'vietnamese hip hop', 'vietnamese melodic rap']",200000.0
5RAIMjdrCEjpjaR5tBATXU,Aloha,,,"['Maluma', 'Beéle', 'Rauw Alejandro', 'Mambo Kingz', 'DJ Luian', 'Darell']",,,,False,,,,,,,,,,,,,,,,2021/04/22,global,161.0,5441155.0,"['reggaeton', 'latin hip hop', 'puerto rican pop', 'reggaeton flow', 'reggaeton colombiano', 'trap latino']",241659.0
55STs3JmcOC8CgzK4cTxRt,Baawla,,,"['Badshah', 'Uchana Amit']",,,,False,,,,,,,,,,,,,,,,2021/08/05,in,100.0,376642.0,"['modern bollywood', 'desi trap', 'desi hip hop', 'haryanvi pop', 'desi pop']",188124.0
2fuCquhmrzHpu5xcA1ci9x,Under Pressure - Remastered 2011,,,"['Queen', 'David Bowie']",,,,False,,,,,,,,,,,,,,,,2016/01/14,global,57.0,4199872.0,"['permanent wave', 'glam rock', 'rock', 'art rock', 'classic rock']",248440.0
6X3T09NqZfGACrko9EYN7r,Awadeeh,,,['Abo El Anwar'],,,,False,,,,,,,,,,,,,,,,2021/08/05,eg,72.0,21903.0,"['egyptian trap', 'egyptian hip hop']",142999.0
4SFknyjLcyTLJFPKD2m96o,How You Like That,,,['BLACKPINK'],,,,False,,,,,,,,,,,,,,,,2020/07/02,global,4.0,28978705.0,"['k-pop girl group', 'k-pop']",182956.0
4sCabvmZpbmfoCNcoCSKEX,Cuek,,,['Rizky Febian'],,,,False,,,,,,,,,,,,,,,,2020/08/13,id,97.0,324819.0,['indonesian pop'],241919.0
4PFAQAuJ9dEgamYO88Zp9P,Long Gone,,,['SIX60'],,,,True,,,,,,,,,,,,,,,,2019/11/14,nz,7.0,286865.0,"['nz pop', 'nz reggae', 'pacific islands pop']",178079.0
39jtccUn5BcqpMbjzqFRlj,J'en ai marre !,,,"['kouz1', 'Tagne']",,,,True,,,,,,,,,,,,,,,,2021/02/11,ma,123.0,13777.0,"['rap maroc', 'moroccan pop']",211623.0
0WwLkbYBjwPYoEKegzOYVu,Rapsodi,,,['JKT48'],,,,False,,,,,,,,,,,,,,,,2021/06/10,id,112.0,315416.0,"['indonesian idol pop', 'indonesian pop']",238672.0
08T4C8obLBuhwzJiYWBVRT,WE GO,,,['fromis_9'],,,,False,,,,,,,,,,,,,,,,2021/05/27,kr,85.0,13550.0,"['k-pop', 'k-pop girl group']",175946.0
1vLkBVAy8ZWrqcQjYTPP3a,Uzunlar - V1,,,['Evdeki Saat'],,,,False,,,,,,,,,,,,,,,,2020/05/28,tr,88.0,240493.0,"['turkish alternative rock', 'turkish alt pop', 'turkish rock']",282352.0
63SfVFcA5kGYX1qJKRHhXR,Oyouno Lama Ablony,,,['Ramy Sabry'],,,,False,,,,,,,,,,,,,,,,2021/02/18,eg,66.0,18555.0,"['arab pop', 'egyptian pop']",197197.0
4TjX6QIQVSD3j2VAxlR2wa,Seni Kendime Sakladım,,,['Duman'],,,,False,,,,,,,,,,,,,,,,2018/08/30,tr,199.0,66266.0,"['turkish alternative rock', 'turkish alternative', 'turkish rock', 'anadolu rock', 'karadeniz turkuleri']",242786.0
0EZBY4dTqK2YC2Idb0ivsI,Mándame Un Audio - Remix,,,"['Fresquito', 'Mango', 'Aitana']",,,,False,,,,,,,,,,,,,,,,2021/07/01,es,66.0,590082.0,"['latin pop', 'latin talent show', 'rap espanol', 'spanish pop']",208065.0
717QGTmZdkemDaCo1vQHG0,Bande organisée,,,"['13 Organisé', 'SCH', 'Kofs', 'Jul', 'Naps', 'Soso Maness', 'Elams', 'Solda', 'Houari']",,,,True,,,,,,,,,,,,,,,,2020/10/15,global,135.0,5706019.0,"['rap francais', 'francoton', 'french hip hop', 'pop urbaine', 'rap marseille']",356346.0
5biDlrBER5BUecUfzsCf1E,Agans,,,['Shehab'],,,,True,,,,,,,,,,,,,,,,2021/02/11,eg,49.0,19898.0,"['egyptian trap', 'egyptian hip hop']",205222.0
1sxUn0SdlFG05Q3qAA2FlE,Nyaman,,,['Andmesh'],,,,False,,,,,,,,,,,,,,,,2019/10/17,id,27.0,672620.0,['indonesian pop'],226602.0
3LiyBbbo5Negbgq9RV9qJa,ХОТБОКС (prod. by Young Royce),,,['SODA LUV'],,,,True,,,,,,,,,,,,,,,,2021/01/07,ru,180.0,62935.0,"['russian hip hop', 'russian trap', 'russian drill']",96080.0
0VKkyBKCXyR99navhVRqcP,La player (Bandolera),,,['Zion & Lennox'],,,,False,,,,,,,,,,,,,,,,2018/03/22,global,190.0,3882563.0,"['trap latino', 'latin hip hop', 'reggaeton']",249608.0
1JWEvPq8iFa1dAcLuUKRLp,Kol Vakaras Ilgas,,,['Donny Montell'],,,,False,,,,,,,,,,,,,,,,2020/07/16,lt,96.0,7723.0,"['eurovision', 'lithuanian pop']",219651.0
1KaddVS6HXYrvt6ETZtRQ8,Starkare,,,['Newkid'],,,,False,,,,,,,,,,,,,,,,2020/11/26,se,2.0,1191547.0,"['swedish idol pop', 'swedish pop']",160887.0
46ALtWhiHtNpJVrr3pfcut,縱橫四海,,,['Ronghao Li'],,,,False,,,,,,,,,,,,,,,,2021/07/22,tw,88.0,64641.0,"['chinese singer-songwriter', 'mainland chinese pop', 'mandopop']",241693.0
5u6CQi2rgD1EyiztQnrrwY,I'm Fine,,,['D.O.'],,,,False,,,,,,,,,,,,,,,,2021/07/29,id,142.0,274381.0,['k-pop'],189066.0
34tKBUUl8bAeqex8i82Z0L,Zukunft,,,['RAF Camora'],,,,True,,,,,,,,,,,,,,,,2021/07/22,de,3.0,3635148.0,['german hip hop'],157583.0
5m5aY6S9ttfIG157xli2Rs,Alô Ambev (Segue Sua Vida) - Ao Vivo,,,['Zé Neto & Cristiano'],,,,False,,,,,,,,,,,,,,,,2020/09/03,br,170.0,631513.0,"['sertanejo', 'sertanejo universitario', 'arrocha', 'sertanejo pop']",169593.0
4bjdKuJEtkr8IEwBiqyxAq,Don,,,['Marwan Pablo'],,,,False,,,,,,,,,,,,,,,,2021/04/01,eg,3.0,97153.0,"['egyptian trap', 'egyptian hip hop']",188312.0
6oHNXUrt4s5JJIM1WoOwsZ,哪裡只得我共你,,,['Dear Jane'],,,,False,,,,,,,,,,,,,,,,2016/03/17,hk,49.0,25620.0,['cantopop'],270200.0
6shEr6AgLBDlfYlax2UzzL,Melawan Restu,,,['Mahalini'],,,,False,,,,,,,,,,,,,,,,2021/05/13,id,96.0,282097.0,['indonesian pop'],219896.0
04ZMCgKlsRcTDrxGMKCrAx,Segðu mér,,,['Friðrik Dór'],,,,False,,,,,,,,,,,,,,,,2021/02/04,is,1.0,57705.0,['icelandic pop'],237750.0
5vtyFzfLkCSJvXEZFjQAa1,Your Shirt,,,['Chelsea Cutler'],,,,False,,,,,,,,,,,,,,,,2021/07/08,id,118.0,274851.0,"['tropical house', 'alt z', 'electropop', 'pop']",232758.0
3Obq1XTegJy7ISrAA9VjQk,Bonita,,,"['Sefo', 'Reynmen']",,,,False,,,,,,,,,,,,,,,,2021/07/01,tr,9.0,1162597.0,"['turkish hip hop', 'turkish trap', 'turkish trap pop']",138855.0
2vS6SP5AZdlfzXDp2Yn59p,Chci zas v tobe spat,,,['Lucie'],,,,False,,,,,,,,,,,,,,,,2018/02/22,cz,198.0,10739.0,"['czech pop', 'czech rock', 'czech folk']",305186.0
6KLaKHxwJE3CZECVJLH4cN,Universe,,,['Official HIGE DANdism'],,,,False,,,,,,,,,,,,,,,,2021/01/14,jp,58.0,372789.0,"['anime rock', 'anime', 'j-pop']",286099.0
6HVRRlc2sBlkcKEkhlsp86,STUPIDO,,,"['Massimo Pericolo', 'Crookers']",,,,True,,,,,,,,,,,,,,,,2021/04/01,it,16.0,1084470.0,"['fidget house', 'italian hip hop', 'trap metal italiana']",187431.0
3S7A85bAWOd6ltk6r2ANOI,U Are My High,,,['DJ Snake'],,,,False,,,,,,,,,,,,,,,,2021/09/09,fr,191.0,272296.0,"['pop dance', 'dance pop', 'edm', 'pop', 'pop rap', 'electronic trap']",180480.0
4KL3FJYexPrPuMdPagHPXp,Yours,,,"['Raiden', 'CHANYEOL', 'LeeHi', 'CHANGMO']",,,,False,,,,,,,,,,,,,,,,2020/05/14,id,163.0,222577.0,"['korean electronic', 'pop', 'k-rap', 'korean r&b', 'k-pop']",235413.0
1CyYcBdukmFjFibDZaDlHc,To The Moon,,,['hooligan.'],,,,False,,,,,,,,,,,,,,,,2020/12/03,vn,196.0,26137.0,['v-pop'],201507.0
4a1DExGsAShpMpLHBCICZJ,Jang Ganggu,,,['Shine Of Black'],,,,False,,,,,,,,,,,,,,,,2021/07/08,id,88.0,361760.0,['lagu timur'],239095.0
5SFXOMJJ334Wn2PwBHeRZN,Girls Like Us,,,['Zoe Wees'],,,,False,,,,,,,,,,,,,,,,2021/04/01,global,181.0,5410730.0,"['german pop', 'uk pop']",189000.0
0EMJPg5fNYn068xJgoOFME,我們很帥,,,['Error'],,,,False,,,,,,,,,,,,,,,,2021/05/13,hk,118.0,30512.0,['cantopop'],243029.0
3SgybTfx3GWHAcjhK9iPmz,Persia - Remix,,,"['Jossef', 'Jamby El Favo', 'Eix']",,,,False,,,,,,,,,,,,,,,,2021/05/06,cl,114.0,226519.0,"['trap latino', 'reggaeton flow', 'reggaeton']",250906.0
21jGcNKet2qwijlDFuPiPb,Circles,,,['Post Malone'],,,,False,,,,,,,,,,,,,,,,2019/09/05,global,2.0,32068232.0,"['melodic rap', 'dfw rap', 'rap']",215280.0
3f7zVrAcCZ1BVlArmg8wzr,Kotera,,,['Mad Clip'],,,,True,,,,,,,,,,,,,,,,2020/05/14,gr,51.0,37906.0,"['greek hip hop', 'greek trap']",172388.0
1AJrznrjCng2wX8dy4LGXk,Full Press,,,"['Bossikan', 'FLY LO', 'RICTA']",,,,True,,,,,,,,,,,,,,,,2021/04/22,gr,6.0,166252.0,"['greek drill', 'greek trap']",285308.0
0y4qZpjvskqgvPY5Wc1mJU,Dargın,,,"['Zeynep Bastık', 'Emir Can İğrek']",,,,False,,,,,,,,,,,,,,,,2020/09/10,tr,1.0,1869178.0,"['turkish pop', 'turkish alt pop']",241934.0
6BiCjPFN5rM9JPy5eP5mCs,RIP Young,,,['Isaiah Rashad'],,,,True,,,,,,,,,,,,,,,,2021/08/05,us,119.0,1815034.0,"['underground hip hop', 'hip hop', 'rap', 'tennessee hip hop']",158050.0
5DDbBY763OCil7Joc4YS1m,Gorchivi istini,,,"['Preslava', 'Lidia']",,,,False,,,,,,,,,,,,,,,,2021/07/01,bg,21.0,17221.0,"['chalga', 'macedonian folk', 'bulgarian pop']",193500.0
4iMigesJsEKt8JczIwUrBO,Un bacio all'improvviso,,,"['Rocco Hunt', 'Ana Mena']",,,,False,,,,,,,,,,,,,,,,2021/06/10,it,8.0,2073800.0,"['spanish pop', 'italian pop', 'latin pop', 'pop virale italiano', 'rap napoletano', 'italian hip hop']",171194.0
3TZ7NHkMT82AhwuYsd00Hz,Your eyes tell,,,['BTS'],,,,False,,,,,,,,,,,,,,,,2020/07/16,jp,103.0,181400.0,"['k-pop boy group', 'k-pop']",245146.0
64saFtV9LjBwcSnLfq5e45,Selfmade,,,['Lijpe'],,,,False,,,,,,,,,,,,,,,,2021/07/01,nl,3.0,1214141.0,['dutch hip hop'],162637.0
2bsUeCXhPAsKvvAG9Yx4OI,Bohém,,,"['Nerieš', 'Separ']",,,,True,,,,,,,,,,,,,,,,2021/06/24,sk,8.0,52649.0,"['czech hip hop', 'czsk hip hop', 'slovak hip hop']",187086.0
4HV0XOs2F7RR8fFhYiop0b,Chu Gon Do ?,,,"['Karan Aujla', 'Satnam Singh 5 Rivers', 'Mad Yardies']",,,,False,,,,,,,,,,,,,,,,2021/07/15,in,15.0,905876.0,"['desi hip hop', 'desi pop', 'punjabi pop']",206179.0
1icRHA6kFSipRbZREQPaA0,Valhalla,,,['Ringnes-Ronny'],,,,False,,,,,,,,,,,,,,,,2020/01/16,se,30.0,535392.0,"['russelater', 'fotbollslatar']",184753.0
4HbGWKUGE4kZveaZ4IJOXQ,GÜNEŞ,,,"['Ati242', 'Şehinşah']",,,,True,,,,,,,,,,,,,,,,2021/06/17,tr,15.0,849115.0,"['turkish hip hop', 'turkish trap', 'new school turkce rap']",193144.0
7iZy5sCDT5VkqEYBKy0DTU,青空未來,,,['Ashin Chen'],,,,False,,,,,,,,,,,,,,,,2021/08/05,tw,55.0,78890.0,['taiwan pop'],255438.0
1aCVsj9WeXLlj9psAGvw39,Ghasheem,,,['3enba'],,,,False,,,,,,,,,,,,,,,,2020/10/15,eg,186.0,7218.0,['mahraganat'],228571.0
2XlGKZNMkRKvEJsbwQ6MCl,Gracias - En Vivo,,,"['Grupo Firme', 'Grupo Codiciado']",,,,False,,,,,,,,,,,,,,,,2021/04/08,mx,178.0,626544.0,"['nueva musica mexicana', 'corrido', 'corridos tumbados', 'musica mexicana', 'sierreno', 'norteno']",235221.0
4wcBRRpIfesgcyUtis7PEg,"1 step forward, 3 steps back",,,['Olivia Rodrigo'],,,,True,,,,,,,,,,,,,,,,2021/05/27,global,13.0,24592939.0,['pop'],163586.0
5qjeTm1UNNbD5ZDzGYF9G4,Amaneció lloviendo,,,['Talento de Barrio'],,,,False,,,,,,,,,,,,,,,,2017/10/26,py,188.0,6305.0,['cumbia paraguaya'],191013.0
6ugYbXPyqfpYTtG9z6YRvH,Коми,,,"['SODA LUV', 'BUSHIDO ZHO']",,,,True,,,,,,,,,,,,,,,,2020/11/26,ru,135.0,81032.0,"['russian hip hop', 'russian trap', 'russian drill']",171360.0
0C3hl4giyPEnDQf2IlWpk2,No Llores Más,,,"['Simone & Simaria', 'Sebastian Yatra']",,,,False,,,,,,,,,,,,,,,,2021/07/15,br,174.0,721320.0,"['funk carioca', 'pop nacional', 'colombian pop', 'reggaeton colombiano', 'sertanejo pop', 'sertanejo', 'sertanejo universitario']",169806.0
1Huy9G87D6pbIveFulsH0P,Âm Thầm Bên Em,,,['Sơn Tùng M-TP'],,,,False,,,,,,,,,,,,,,,,2018/05/17,vn,193.0,4226.0,"['v-pop', 'vietnamese melodic rap']",293112.0
2xlw13Ns5yz9XZGtfnpPN9,Esqueceu Foi Porra,,,"['Eric Land', 'Tarcísio do Acordeon']",,,,False,,,,,,,,,,,,,,,,2021/03/25,br,96.0,996211.0,"['sertanejo pop', 'arrocha', 'forro']",177531.0
4SF6S1UUsTes8qQfpnnOWB,Control,,,"['Unknown Brain', 'Rival', 'Jex']",,,,False,,,,,,,,,,,,,,,,2019/06/27,sa,156.0,10262.0,"['gaming edm', 'bass trap', 'pop edm', 'traprun']",166800.0
63uctqlwCI5AxXYmpTVO2Z,Meen Fe Dol,,,['Ahmed Kamel'],,,,False,,,,,,,,,,,,,,,,2021/03/25,eg,157.0,11148.0,['egyptian pop'],235938.0
2W6lJ6yW8zj02BL7QwaG1y,Sattuu,,,"['Kaija Koo', 'Pyhimys']",,,,False,,,,,,,,,,,,,,,,2021/07/29,fi,9.0,247295.0,"['finnish pop', 'finnish hip hop', 'finnish dance pop', 'iskelma', 'suomi rock', 'classic iskelma']",225422.0
3s3J70eRpRH2hcYq4mEXTJ,"Duniyaa (From ""Luka Chuppi"")",,,"['Akhil', 'Dhvani Bhanushali']",,,,False,,,,,,,,,,,,,,,,2020/04/16,in,27.0,437792.0,"['modern bollywood', 'punjabi pop', 'desi hip hop', 'desi pop']",222500.0
2REu6wX4KKrG6uGlTKVqu6,One More Time (feat. Alida),,,"['Robin Schulz', 'Felix Jaehn', 'Alida']",,,,False,,,,,,,,,,,,,,,,2021/03/04,de,53.0,781866.0,"['deep house', 'dance pop', 'deep euro house', 'norwegian pop', 'tropical house', 'edm', 'pop dance', 'electro house', 'german dance', 'pop']",199357.0
0jCE01ogBEQ4DCE9rqJRh5,Đoạn Đường Sao Băng,,,['Kha'],,,,False,,,,,,,,,,,,,,,,2021/08/05,vn,180.0,26489.0,"['indie viet', 'v-pop']",237600.0
1g4cZvi0nLeeIycd0Rkljj,La Niña de la Escuela,,,"['Lola Indigo', 'TINI', 'Belinda']",,,,False,,,,,,,,,,,,,,,,2021/07/08,es,21.0,1627116.0,"['pop', 'dance pop', 'pop argentino', 'post-teen pop', 'latin arena pop', 'latin pop', 'mexican pop']",204414.0
1Xapo8sq7KcQXdt0HrXX5B,Survivor's Guilt,,,['Dave'],,,,True,,,,,,,,,,,,,,,,2021/07/29,gb,27.0,1262428.0,['uk hip hop'],340000.0
3RpFwqdROrxJvHywpT1pJ4,Renegades,,,['ONE OK ROCK'],,,,False,,,,,,,,,,,,,,,,2021/04/22,jp,9.0,1206723.0,"['j-rock', 'visual kei', 'j-pop', 'j-poprock', 'japanese emo']",244538.0
27gknDBOqYJmOFYyaOBAfa,BLUEBERRY,,,"['Guzior', 'Favst']",,,,True,,,,,,,,,,,,,,,,2020/11/26,pl,13.0,416674.0,"['polish trap', 'polish hip hop']",176000.0
2Db7e6H4R5XXnyuTtxUggp,ДУЛО,,,['MORGENSHTERN'],,,,True,,,,,,,,,,,,,,,,2021/05/13,ru,1.0,604693.0,"['russian hip hop', 'russian trap']",126265.0
3hV5aeKZrkVG1mwEOWeD82,Sweet Water,,,['Davina Michelle'],,,,False,,,,,,,,,,,,,,,,2021/05/27,nl,41.0,593421.0,"['dutch pop', 'dutch rock']",202173.0
56eV7dmQU2tlUT9QsVQWUV,Старшие (feat. Polyana),,,"['OG Buda', 'Polyana']",,,,True,,,,,,,,,,,,,,,,2021/05/06,ru,22.0,220558.0,"['russian drill', 'russian trap', 'russian hip hop']",188235.0
4k6WtcH3059MQL537sOJui,ÇAKI,,,['Canbay & Wolker'],,,,False,,,,,,,,,,,,,,,,2021/08/05,tr,76.0,364449.0,"['turkish hip hop', 'turkish trap', 'turkish trap pop']",174222.0
3CACzG9I3AoKUKA3ODE5zW,Me Vas a Extrañar - En Vivo,,,"['Damas Gratis', 'Viru Kumbieron']",,,,False,,,,,,,,,,,,,,,,2018/09/13,ar,45.0,427189.0,"['cumbia pop', 'cumbia villera', 'cumbia 420']",238528.0
2iLgHSA5ar3kJKUWvegGPm,Permission to Dance (R&B Remix),,,['BTS'],,,,False,,,,,,,,,,,,,,,,2021/07/29,ph,94.0,271338.0,"['k-pop boy group', 'k-pop']",216156.0
1p9dxTMtG4gZpLp7yzvT54,Eté 90,,,['Therapie TAXI'],,,,False,,,,,,,,,,,,,,,,2021/01/14,fr,87.0,450632.0,"['new french touch', 'french pop', 'french indie pop']",192613.0
1kny8eA0I5sU4deUq8dqfi,Phuze,,,"['Dlala Thukzin', 'Zaba']",,,,False,,,,,,,,,,,,,,,,2021/07/29,za,76.0,31667.0,"['gqom', 'afro soul']",366947.0
1EWFaToJdvgN8IWQryocpN,Rather Be,,,"['Rat City', 'Isak Heim']",,,,False,,,,,,,,,,,,,,,,2021/07/15,no,176.0,70721.0,"['scandipop', 'norwegian pop']",197478.0
2Jm6Vb7FsOuzg8NVZsNik8,Te Extraño,,,"['Ovy On The Drums', 'Piso 21', 'Blessd']",,,,False,,,,,,,,,,,,,,,,2021/07/29,co,104.0,115399.0,"['trap latino', 'colombian pop', 'latin pop', 'reggaeton', 'reggaeton colombiano']",229513.0
0Sp31BXc9dedQnfKYCiojE,MIRROR MIRROR,,,['HIRAIDAI'],,,,False,,,,,,,,,,,,,,,,2021/07/29,jp,127.0,221597.0,"['japanese singer-songwriter', 'j-pop', 'japanese teen pop']",186650.0
3CFv7rsTbKuJ2j3pDbebYe,Routini (feat. Lferda),,,"['Tflow', 'LFERDA']",,,,True,,,,,,,,,,,,,,,,2021/07/22,ma,40.0,33621.0,"['rap maroc', 'north moroccan rap', 'arabic hip hop', 'moroccan pop']",174044.0
1SgUjGzbmmMOsGFTVwQ59L,seaside_demo,,,['SEB'],,,,False,,,,,,,,,,,,,,,,2021/07/01,ca,169.0,244671.0,[],132000.0
5EjRxRZTIpJP1nOdowCFbZ,"Vuelve, Vuelve",,,"['David Bisbal', 'Danna Paola']",,,,False,,,,,,,,,,,,,,,,2021/04/22,es,160.0,307440.0,"['mexican pop', 'pop', 'latin pop', 'spanish pop rock', 'latin arena pop', 'latin viral pop', 'spanish pop']",167741.0
4Sng3wnol2Gb2yXgFdr9lj,Gitme,,,"['Dolu Kadehi Ters Tut', 'Sedef Sebüktekin']",,,,False,,,,,,,,,,,,,,,,2019/04/04,tr,66.0,209981.0,"['turkish alt pop', 'turkish rock']",207915.0
7zyYmIdjqqiX6kLryb7QBx,以後別做朋友,,,['Eric Chou'],,,,False,,,,,,,,,,,,,,,,2016/01/28,sg,197.0,12392.0,['mandopop'],260573.0
53HqOfi7OfHRXzcWTdGJB3,Little More Love,,,['AJ Tracey'],,,,True,,,,,,,,,,,,,,,,2021/04/22,gb,27.0,1140757.0,"['ukg revival', 'uk hip hop', 'grime']",160000.0
4BH1Z9kmxkq3U1mAYLtHPu,Neyin Nesi,,,['Dolu Kadehi Ters Tut'],,,,False,,,,,,,,,,,,,,,,2020/05/07,tr,7.0,666984.0,['turkish alt pop'],196153.0
2XyCniKJUGKglRg01aehRn,繞 - 原創影集《火神的眼淚》片尾曲,,,['Maggie Chiang'],,,,False,,,,,,,,,,,,,,,,2021/05/27,tw,69.0,77421.0,"['classic mandopop', 'taiwan pop', 'mandopop']",267100.0
5zFglKYiknIxks8geR8rcL,Beautiful Mistakes (feat. Megan Thee Stallion),,,"['Maroon 5', 'Megan Thee Stallion']",,,,False,,,,,,,,,,,,,,,,2021/03/11,global,156.0,5568069.0,"['pop', 'dance pop', 'houston rap', 'trap queen', 'rap']",227395.0
2giauZanWohj58at4OEoeT,Pók,,,['Carson Coma'],,,,False,,,,,,,,,,,,,,,,2021/03/25,hu,35.0,49115.0,"['magyar alternative', 'hungarian pop', 'hungarian rock', 'hungarian indie']",169658.0
1BA75Vrz6wS2m3nBAIxxlr,Et Sommertegn,,,['Freddy Kalas'],,,,False,,,,,,,,,,,,,,,,2021/06/24,no,35.0,268124.0,['norwegian pop'],163640.0
5rQF7K7yn6Cpwscubrs7H9,ใจหนอใจ,,,['Slot Machine'],,,,False,,,,,,,,,,,,,,,,2021/07/15,th,98.0,66373.0,"['thai rock', 'thai pop', 'thai indie']",231500.0
7xfPyBgb9om8iUooItxHl8,Buddy,,,['HIRAIDAI'],,,,False,,,,,,,,,,,,,,,,2021/06/10,jp,71.0,390453.0,"['japanese singer-songwriter', 'j-pop', 'japanese teen pop']",174232.0
2cawJP5YFZrCvBQQ2kBZAH,Den Dejligste Boy,,,['Benjamin Hav'],,,,False,,,,,,,,,,,,,,,,2021/02/11,dk,39.0,156409.0,['danish pop'],203497.0
4O6f7F3B9Pfijng54ODN6H,Jeg Kan Lide Din Vibe (feat. Jimilian),,,"['Skinz', 'Jimilian']",,,,True,,,,,,,,,,,,,,,,2021/04/15,dk,27.0,210618.0,"['danish pop', 'danish hip hop']",142878.0
0wXZP3xs4b7vAFymzoENz1,Neviditelnej,,,"['Kontrafakt', 'Viktor Sheen', 'Calin']",,,,True,,,,,,,,,,,,,,,,2019/12/19,sk,2.0,186358.0,"['slovak hip hop', 'czsk emo rap', 'czech hip hop', 'czsk hip hop', 'czsk viral pop', 'czech drill']",231226.0
5ra6CI0pEzqjxPEZeBz0d7,Amor e Fé - Acústico,,,['Hungria Hip Hop'],,,,False,,,,,,,,,,,,,,,,2020/08/27,br,186.0,545077.0,"['trap brasileiro', 'brazilian hip hop', 'rap df']",322736.0
5uztIMqjl5FTZSYDlOBJjV,Foi Pá Pum,,,['Simone & Simaria'],,,,False,,,,,,,,,,,,,,,,2020/12/03,br,95.0,1023369.0,"['funk carioca', 'pop nacional', 'sertanejo pop', 'sertanejo', 'sertanejo universitario']",183413.0
0QULNNd9z5s35entfiiXoa,Drunk (And I Don't Wanna Go Home),,,"['Elle King', 'Miranda Lambert']",,,,False,,,,,,,,,,,,,,,,2021/07/15,us,156.0,1554128.0,"['contemporary country', 'modern blues rock', 'country', 'country dawn']",245625.0
0djNuMqEv8KCVE0tUQyyrJ,SE MIG,,,['Veronica Maggio'],,,,False,,,,,,,,,,,,,,,,2021/06/03,se,5.0,1072469.0,['swedish pop'],198775.0
3dGicG8GpI5TLpZfFbrBvA,Die Blonde mitn Mittelscheitl,,,['Edmund'],,,,False,,,,,,,,,,,,,,,,2021/07/08,at,199.0,32621.0,['austropop'],244653.0
