pr_max,pr_max_tc,t2m_max_pr,pr_int,pr_int_tc,pr_sum,sc_max,sm_prev,sm_max,t2m_min_pr,t2m_mean_pr,MltnInd,Dd_km-1,Slp_str,SlopeMn,Tc_Clfr,Area_m2,RvrsSlD
2.0576663,0.12407847614425929,5.80542612,0.5496949815731481,0.03314692749633063,59.3670580099,0.0,0.120604046,0.42426851,3.0,9.478503460158334,0.77,0.023019863692564,23.991214595318155,27.34,0.087267845523,2.86,22.5
0.4427140355,0.026695914149206558,23.0488453,0.08688013105384615,0.00523892249602123,1.1294417037,0.0,0.1184854012,0.1643814339,17.1721611,23.416798814615387,0.77,0.023019863692564,23.991214595318155,27.34,0.087267845523,2.86,22.5
4.05514609157895,0.3046726712436181,16.5418213268421,0.805861677422593,0.06054628473757519,66.08065754865262,75.0,0.119310641,0.43570285,7.09252176757895,18.03986830497272,0.66,0.027273076357298,19.954594271928872,26.47,0.13547689443900002,4.58,22.0
0.291421262789474,0.021895165448080334,22.7134224947368,0.05508009599137429,0.004138297264529066,1.9828834556894745,0.0,0.120500891,0.243271191,12.1052631578947,20.398105557309936,0.66,0.027273076357298,19.954594271928872,26.47,0.13547689443900002,4.58,22.0
2.04713276,0.15380590299193603,10.2821841963158,0.549396850224269,0.04127747857919538,59.33485982422105,0.0,0.120604046,0.42426851,3.10526315789474,9.5635407147251,0.66,0.027273076357298,19.954594271928872,26.47,0.13547689443900002,4.58,22.0
0.440729864321053,0.03311307213774108,23.1947033631579,0.08648268995708504,0.00649764806754453,1.1242749694421055,0.0,0.1184854012,0.1643814339,17.3392065931579,23.57168187874494,0.66,0.027273076357298,19.954594271928872,26.47,0.13547689443900002,4.58,22.0
3.94263474,0.19887283985590737,17.0405845633333,0.7930734033447153,0.04000389849386682,65.03201907426666,50.0,0.119310641,0.43570285,7.37445640533333,18.546380191558942,1.19,0.033684784336102,24.077364897404163,26.81,0.061064541965000003,0.85,24.3
0.276614154666667,0.01395286302451169,26.6355075666667,0.0476453523187037,0.0024033082307685053,1.7152326834733331,0.0,0.120500891,0.243271191,12.6666666666667,21.1789255962963,1.19,0.033684784336102,24.077364897404163,26.81,0.061064541965000003,0.85,24.3
1.99355932,0.10055833967252356,10.7937787366667,0.5478068163635802,0.027632257220624182,59.163136167266664,0.0,0.120604046,0.42426851,3.66666666666667,10.017072739081177,1.19,0.033684784336102,24.077364897404163,26.81,0.061064541965000003,0.85,24.3
0.430147618033333,0.0216973379470458,23.9726130333333,0.08436300410769229,0.004255405664505545,1.0967190533999998,0.0,0.1184854012,0.1643814339,18.23011589,24.39772488743589,1.19,0.033684784336102,24.077364897404163,26.81,0.061064541965000003,0.85,24.3
3.92651132047867,0.1439677808702211,17.1120597415345,0.7912407819690249,0.02901129532467823,64.88174412146004,0.0,0.116026315927053,0.433776124783187,7.41485899918999,18.618965788704127,1.18,0.046858660858895,25.933279678053754,28.84,0.03226473889,0.23,25.9
4.2257640268,0.3541491070160434,16.4824002064,0.8213557205517074,0.06883545629408452,67.35116908524,18.1818181818182,0.1214160605,0.434110558333333,6.72874376276,17.96190230467829,0.57,0.023393153668449,18.212059559628134,25.44,0.168567195117,7.1,17.9
0.32377685568,0.027134805347464163,25.174565048,0.03902880252050667,0.0032708914820806477,2.3417281512304,0.0,0.123192178,0.246636953166667,11.76,19.883959841986666,0.57,0.023393153668449,18.212059559628134,25.44,0.168567195117,7.1,17.9
1.7518643832,0.1468187061531951,5.4953506272,0.5052382709421112,0.04234256369965236,54.56573326174801,5.40540540540541,0.122927678,0.424375633333333,3.16,9.199623205227223,0.57,0.023393153668449,18.212059559628134,25.44,0.168567195117,7.1,17.9
0.361308933468,0.03028026064235964,22.736635356,0.06978322799907694,0.005848331265975755,0.9071819639880001,0.0,0.120528663366667,0.1707572054,17.3962530496,23.403627988400004,0.57,0.023393153668449,18.212059559628134,25.44,0.168567195117,7.1,17.9
4.20395072666667,0.3329292000969448,16.0747083,0.8624225476764226,0.06829900434421689,70.71864890946665,15.7894736842105,0.12678541,0.43464749,5.05832203233333,17.40737973582073,0.74,0.029698437117378,15.082184545508085,27.19,0.150521931338,5.13,19.8
0.276144648333333,0.021869099534752544,24.4835821666667,0.02057506386189689,0.0016294290772804353,1.1933537039900195,0.0,0.130935414,0.258680959,11.0725431333333,20.89021797011495,0.74,0.029698437117378,15.082184545508085,27.19,0.150521931338,5.13,19.8
1.68447558333333,0.133400970897361,11.1371556933333,0.49771594717098755,0.039416297416624974,53.753322294466656,0.0,0.128650135,0.42303859,2.66666666666667,8.880035658264504,0.74,0.029698437117378,15.082184545508085,27.19,0.150521931338,5.13,19.8
0.189648762333333,0.015019112936434395,21.4871076333333,0.017651851686555527,0.0013979271509907993,0.5295555505966658,0.0,0.12569038,0.2039453376,11.8881101633333,21.63864070644444,0.74,0.029698437117378,15.082184545508085,27.19,0.150521931338,5.13,19.8
3.67542028,0.15680196444463138,18.22514725,0.7627012524097561,0.03253860662221475,62.541502697599995,25.0,0.11157139922497,0.430810594901891,8.04405117,19.749345922201222,0.48,0.021825653766455,13.748631926157238,25.18,0.043681769785000005,0.71,15.2
0.245999292,0.010494901072262815,28.5612583,0.044981754144166664,0.0019190260913428848,1.07956209946,0.0,0.113969937338613,0.248246492623617,14.0602322,21.429471529166666,0.48,0.021825653766455,13.748631926157238,25.18,0.043681769785000005,0.71,15.2
1.8663224,0.07962164767916531,12.00881577,0.5440304859444444,0.023209603913339753,58.755292481999994,0.0,0.113235744546223,0.426635419924924,5.0,11.09421129692685,0.48,0.021825653766455,13.748631926157238,25.18,0.043681769785000005,0.71,15.2
0.4050147831,0.0172788711986963,25.8201485,0.07932875021538462,0.0033843487065674522,1.0312737528,0.0,0.110528320073222,0.185271721298251,20.34602547,26.35957703307692,0.48,0.021825653766455,13.748631926157238,25.18,0.043681769785000005,0.71,15.2
3.743435704,0.3417024415907987,17.65736224,0.7853684669355016,0.07168877574510715,64.40021428871113,1.78571428571429,0.113021238615385,0.431176236923077,7.31302141586667,19.133558343089785,0.42,0.030710488860892,14.072618746076978,25.88,0.19997083003,12.21,20.7
0.301092974,0.027483897813898414,27.5047002844444,0.022638522585363252,0.0020664542022616407,1.3130343099510686,0.0,0.115586685,0.249066182230769,13.3303628333333,23.442881538927196,0.42,0.030710488860892,14.072618746076978,25.88,0.19997083003,12.21,20.7
1.706371762,0.15575835768034157,11.6474175593333,0.5377522003281894,0.04908625507488257,58.07723763544445,83.3333333333333,0.114704679384615,0.426168642307692,4.55555555555556,10.592528163874215,0.42,0.030710488860892,14.072618746076978,25.88,0.19997083003,12.21,20.7
0.353238681253333,0.03224378068510771,24.7379498244444,0.0305205803978222,0.00278593187257374,0.9156174119346661,0.0,0.111973208738462,0.1864047177,14.366075516,24.662572431607405,0.42,0.030710488860892,14.072618746076978,25.88,0.19997083003,12.21,20.7
3.67542028,0.24205697011015057,18.22514725,0.7627012524097561,0.05023021591901396,62.541502697599995,0.0,0.110518662,0.431045,8.04405117,19.749345922201222,0.63,0.021520083569435,19.44254292586422,27.85,0.104095609565,3.74,22.0
0.245999292,0.016201097761468032,28.5612583,0.044981754144166664,0.002962422332386078,1.07956209946,0.0,0.112796007,0.247651311,14.0602322,21.429471529166666,0.63,0.021520083569435,19.44254292586422,27.85,0.104095609565,3.74,22.0
1.8663224,0.12291284015897755,12.00881577,0.5440304859444444,0.03582892867840003,58.755292481999994,0.0,0.112169142,0.42697435,5.0,11.09421129692685,0.63,0.021520083569435,19.44254292586422,27.85,0.104095609565,3.74,22.0
0.4050147831,0.02667358935261842,25.8201485,0.07932875021538462,0.005224457465245568,1.0312737528,0.0,0.1094791776,0.1844490457,20.34602547,26.35957703307692,0.63,0.021520083569435,19.44254292586422,27.85,0.104095609565,3.74,22.0
3.67542028,0.12335741144893926,18.22514725,0.7627012524097561,0.02559839284723421,62.541502697599995,0.0,0.110518662,0.431045,8.04405117,19.749345922201222,0.91,0.039554806135506,28.59932087374844,27.32,0.027035083923,0.42,26.2
0.245999292,0.008256426086703683,28.5612583,0.044981754144166664,0.001509713809833197,1.07956209946,0.0,0.112796007,0.247651311,14.0602322,21.429471529166666,0.91,0.039554806135506,28.59932087374844,27.32,0.027035083923,0.42,26.2
1.8663224,0.0626390134064265,12.00881577,0.5440304859444444,0.018259188713900004,58.755292481999994,0.0,0.112169142,0.42697435,5.0,11.09421129692685,0.91,0.039554806135506,28.59932087374844,27.32,0.027035083923,0.42,26.2
0.4050147831,0.013593431889582324,25.8201485,0.07932875021538462,0.0026624953160592916,1.0312737528,0.0,0.1094791776,0.1844490457,20.34602547,26.35957703307692,0.91,0.039554806135506,28.59932087374844,27.32,0.027035083923,0.42,26.2
3.67542028,0.22193799614356624,18.22514725,0.7627012524097561,0.0460552466712758,62.541502697599995,0.0,0.110518662,0.431045,8.04405117,19.749345922201222,0.88,0.032116024721471,23.516543201654205,27.19,0.087510577146,1.98,23.9
0.245999292,0.014854516153242759,28.5612583,0.044981754144166664,0.0027161955959439025,1.07956209946,0.0,0.112796007,0.247651311,14.0602322,21.429471529166666,0.88,0.032116024721471,23.516543201654205,27.19,0.087510577146,1.98,23.9
1.8663224,0.11269673181806879,12.00881577,0.5440304859444444,0.032850946747107944,58.755292481999994,10.0,0.112169142,0.42697435,5.0,11.09421129692685,0.88,0.032116024721471,23.516543201654205,27.19,0.087510577146,1.98,23.9
0.4050147831,0.02445656891508884,25.8201485,0.07932875021538462,0.004790217857582252,1.0312737528,0.0,0.1094791776,0.1844490457,20.34602547,26.35957703307692,0.88,0.032116024721471,23.516543201654205,27.19,0.087510577146,1.98,23.9
3.67542028,0.12065929578418336,18.22514725,0.7627012524097561,0.025038496008264896,62.541502697599995,0.0,0.110518662,0.431045,8.04405117,19.749345922201222,1.32,0.023096635535822,28.32650040790799,29.94,0.025865376212,0.59,25.0
0.245999292,0.00807583870003778,28.5612583,0.044981754144166664,0.0014766928309413421,1.07956209946,0.0,0.112796007,0.247651311,14.0602322,21.429471529166666,1.32,0.023096635535822,28.32650040790799,29.94,0.025865376212,0.59,25.0
1.8663224,0.061268951394654374,12.00881577,0.5440304859444444,0.017859817468053943,58.755292481999994,0.0,0.112169142,0.42697435,5.0,11.09421129692685,1.32,0.023096635535822,28.32650040790799,29.94,0.025865376212,0.59,25.0
0.4050147831,0.01329611167924169,25.8201485,0.07932875021538462,0.0026042603041923932,1.0312737528,0.0,0.1094791776,0.1844490457,20.34602547,26.35957703307692,1.32,0.023096635535822,28.32650040790799,29.94,0.025865376212,0.59,25.0
3.43872969142857,0.1692629471971055,19.5835604014286,0.6447608512617021,0.03173675505635109,60.6075200186,0.0,0.110518662,0.431045,9.09530271771429,20.858085912729333,0.86,0.028464373744114,26.01892265543501,27.41,0.058148559654,1.79,26.6
0.203259645142857,0.010004952313895027,28.8640793285714,0.037354650074988054,0.0018386900776089668,0.8965116017997132,0.0,0.112796007,0.247651311,14.8397236,21.947606125595232,0.86,0.028464373744114,26.01892265543501,27.41,0.058148559654,1.79,26.6
1.98619582,0.09776556704697155,12.4101347271429,0.542092350065873,0.026683152518171886,58.54597380711428,0.0,0.112169142,0.42697435,5.73273514285714,11.559486367323414,0.86,0.028464373744114,26.01892265543501,27.41,0.058148559654,1.79,26.6
0.442782031614286,0.02179484820332607,26.6361841571429,0.08845803167472524,0.004354127392403073,1.1499544117714282,0.0,0.1094791776,0.1844490457,21.2001634357143,27.049451115934065,0.86,0.028464373744114,26.01892265543501,27.41,0.058148559654,1.79,26.6
3.017160416,0.15810978492216035,21.16708374,0.5933251417138298,0.031092317812406282,55.7725633211,0.0,0.110518662,0.431045,11.723431587,22.496953895363834,0.77,0.040541598474386,22.218471672095426,27.1,0.065907059386,1.46,24.4
0.099534236,0.0052159429650795045,26.7403603,0.018286889902041668,0.0009582971505175132,0.438885357649,0.0,0.112796007,0.247651311,16.7884521,23.242942616666667,0.77,0.040541598474386,22.218471672095426,27.1,0.065907059386,1.46,24.4
2.28587937,0.11978809400789363,13.41343212,0.5372470103694444,0.028153627102201293,58.0226771199,0.0,0.112169142,0.42697435,7.564573,12.722674043314814,0.77,0.040541598474386,22.218471672095426,27.1,0.065907059386,1.46,24.4
0.5372001529,0.028151171606505217,28.6762733,0.11128123532307692,0.00583152691832346,1.4466560592,0.0,0.1094791776,0.1844490457,23.33550835,28.774136323076924,0.77,0.040541598474386,22.218471672095426,27.1,0.065907059386,1.46,24.4
3.383789638375,0.31205487021579037,16.6462474665417,0.5509936077922822,0.05081292194390717,51.79339913247453,28.5714285714286,0.12807088,0.43632178,8.23808058104167,18.1842934806043,0.52,0.027187954313128,14.02469120918207,24.08,0.20411102291699998,6.69,16.5
0.0086749214583333,0.0008000058452547253,25.5553144541667,0.0014944784983228958,0.000137821597579689,0.0358674839597495,0.0,0.12868981,0.211912076,13.3030910333333,20.27608955520833,0.52,0.027187954313128,14.02469120918207,24.08,0.20411102291699998,6.69,16.5
2.70199462333333,0.2491793733114456,12.7360517958333,0.49570166808514665,0.04571387001892537,53.53578015319584,8.82352941176471,0.129062755,0.42257836,4.19019054166667,10.799700538361806,0.52,0.027187954313128,14.02469120918207,24.08,0.20411102291699998,6.69,16.5
0.886686717445833,0.08177071807203182,27.1291678783333,0.11399050387083332,0.010512264559190467,1.481876550320833,0.0,0.1273329248,0.1684282833,18.4717197441667,25.28385841022437,0.52,0.027187954313128,14.02469120918207,24.08,0.20411102291699998,6.69,16.5
3.47429864385,0.2694463122873035,15.78121519105,0.5752101115298026,0.04460993691962117,54.06975048380145,14.2857142857143,0.126629884,0.434674472,7.48569669725,17.459939987841544,0.7,0.022107581085311,18.877099366603147,27.42,0.14435154492900001,5.23,22.5
0.09601635575,0.007446467799162604,24.099766265,0.01717337528215417,0.0013318666912797929,0.41216100677170003,0.0,0.127385296,0.2151320986,12.5597824,19.151675722083333,0.7,0.022107581085311,18.877099366603147,27.42,0.14435154492900001,5.23,22.5
2.759781608,0.21403254389493107,11.102347277,0.5175356056268056,0.04013703907128473,55.893845407695,20.0,0.127847113,0.424568456,3.82822865,9.819736750192684,0.7,0.022107581085311,18.877099366603147,27.42,0.14435154492900001,5.23,22.5
0.868882542815,0.06738545559022031,25.950384904,0.11561577388961539,0.00896648420593994,1.503005060565,0.0,0.125955409,0.1759665321,17.649204637,24.23943527042308,0.7,0.022107581085311,18.877099366603147,27.42,0.14435154492900001,5.23,22.5
3.49380417429412,0.2608520426287483,16.1038063274706,0.592214363955086,0.044215508026571065,55.66815021177808,15.0,0.12317895275,0.43276888,7.815601966,17.891952729491425,0.64,0.0223170392416,18.93168755615799,26.76,0.133783516341,4.82,21.7
0.193666004764706,0.014459360173163979,23.5065075647059,0.03454643378272302,0.0025792824578048253,0.8291144107853525,0.0,0.1241966165,0.22559598175,12.7678889,19.03209294950981,0.64,0.0223170392416,18.93168755615799,26.76,0.133783516341,4.82,21.7
2.75981835588235,0.2060516902214969,10.2095411517647,0.5429990131104576,0.04054102481112137,58.643893415929426,27.2727272727273,0.124668749,0.4267323275,4.30931129411765,9.644179003814271,0.64,0.0223170392416,18.93168755615799,26.76,0.133783516341,4.82,21.7
0.788964727305882,0.05890515049297308,25.7072769594118,0.11659142829276012,0.008704870309256617,1.5156885678058816,0.0,0.122538201775,0.18155078745,18.0851991323529,24.23601055045249,0.64,0.0223170392416,18.93168755615799,26.76,0.133783516341,4.82,21.7
3.090444446,0.17397859832116125,21.7146511075,0.5565024027587713,0.0313286679913124,52.3112258593245,40.0,0.110518662,0.431045,12.718682766,23.203698555801058,0.74,0.030469373788526,18.93517865452886,24.59,0.07606082201600001,1.44,20.6
0.1538661755,0.008661997330893876,27.9077244,0.027077186930895832,0.0015243280088126597,0.6498524863415,0.0,0.112796007,0.247651311,17.28032775,23.971568602083334,0.74,0.030469373788526,18.93517865452886,24.59,0.07606082201600001,1.44,20.6
2.417004105,0.13606683235113973,14.312849045,0.5411973605134259,0.030467060593535752,58.449314935450005,66.6666666666667,0.112169142,0.42697435,8.064573,13.562564322985184,0.74,0.030469373788526,18.93517865452886,24.59,0.07606082201600001,1.44,20.6
0.526707381,0.029651337687171563,29.4641666,0.11221425272307693,0.006317175002348344,1.4587852854,0.0,0.1094791776,0.1844490457,23.949001315,29.335667979615383,0.74,0.030469373788526,18.93517865452886,24.59,0.07606082201600001,1.44,20.6
3.017160416,0.1698535687391226,21.16708374,0.5933251417138298,0.033401735024863745,55.7725633211,0.0,0.110518662,0.431045,11.723431587,22.496953895363834,0.93,0.024127961946766,21.445576402728694,28.22,0.076061308316,1.15,21.7
0.099534236,0.005603363051784799,26.7403603,0.018286889902041668,0.0010294757595683643,0.438885357649,0.0,0.112796007,0.247651311,16.7884521,23.242942616666667,0.93,0.024127961946766,21.445576402728694,28.22,0.076061308316,1.15,21.7
2.28587937,0.12868549071592927,13.41343212,0.5372470103694444,0.030244769725122418,58.0226771199,50.0,0.112169142,0.42697435,7.564573,12.722674043314814,0.93,0.024127961946766,21.445576402728694,28.22,0.076061308316,1.15,21.7
0.5372001529,0.030242131844695173,28.6762733,0.11128123532307692,0.006264670202183484,1.4466560592,0.0,0.1094791776,0.1844490457,23.33550835,28.774136323076924,0.93,0.024127961946766,21.445576402728694,28.22,0.076061308316,1.15,21.7
4.22302038688771,0.7428134981731728,12.4136470010551,0.7028553966048301,0.12362963661814047,66.06840728085403,100.0,0.120322420550847,0.432922368728814,4.27324650044068,13.965062229425453,0.22,0.026464640110627,7.598322953645153,20.73,0.742547875195,127.53,15.4
0.354095817266949,0.06228413046009404,18.9781002052966,0.037744278950169755,0.00663907755928746,1.8117253896081482,0.43731778425656,0.121311134771186,0.221548930661017,9.12963123305085,15.79088077212924,0.22,0.026464640110627,7.598322953645153,20.73,0.742547875195,127.53,15.4
2.56273487970339,0.45077548448347043,6.32814706580508,0.6506467181838611,0.11444632526750327,70.269845563857,8.95008605851979,0.121773516635593,0.431792841271187,1.12404608474576,5.808220417658043,0.22,0.026464640110627,7.598322953645153,20.73,0.742547875195,127.53,15.4
0.586039088528602,0.103082084748582,20.5437572442797,0.037392711853511645,0.006577238221328768,1.4957084741404658,0.0,0.119915987304237,0.189000305492373,13.4709617927119,20.129916294172666,0.22,0.026464640110627,7.598322953645153,20.73,0.742547875195,127.53,15.4
3.04360108933333,0.23830696064487694,20.5304481716667,0.5996067436965722,0.04694782807552502,56.363033907477785,100.0,0.110518662,0.431045,10.8690378928889,21.741960543391727,0.89,0.031480472089969,20.409173731739326,26.21,0.147132710414,2.66,22.4
0.126470380444444,0.00990233972544619,26.0632307666667,0.02350319567755552,0.0018402461304766133,0.5640766962613325,0.0,0.112796007,0.247651311,16.0406025333333,22.573067766203707,0.89,0.031480472089969,20.409173731739326,26.21,0.147132710414,2.66,22.4
2.24825629555556,0.1760332937263838,12.8961190111111,0.5415937430490743,0.04240554363797322,58.49212424930002,0.0,0.112169142,0.42697435,6.835176,12.11997171075957,0.89,0.031480472089969,20.409173731739326,26.21,0.147132710414,2.66,22.4
0.524715264666667,0.04108399762535079,27.8773273444444,0.10887073186068376,0.008524327745784132,1.4153195141888888,0.0,0.1094791776,0.1844490457,22.4944479233333,28.004581760683756,0.89,0.031480472089969,20.409173731739326,26.21,0.147132710414,2.66,22.4
3.11914587028571,0.16001802134324833,18.711489405,0.6175541779329787,0.03168168522238422,58.0500927257,0.0,0.110518662,0.431045,8.42791305257143,19.584836680614284,1.2,0.033750826544497,19.643436461542386,25.15,0.063165169031,1.57,22.5
0.208472473571429,0.010695028098309817,27.2059715714286,0.03840692646473807,0.001970347215021424,0.9217662351537136,0.0,0.112796007,0.247651311,13.9038894857143,20.659139622023805,1.2,0.033750826544497,19.643436461542386,25.15,0.063165169031,1.57,22.5
2.14076179714286,0.1098250871206093,11.4180815571429,0.5540129792765874,0.028421902799370242,59.83340176187144,0.0,0.112169142,0.42697435,4.75118457142857,10.397965046316004,1.2,0.033750826544497,19.643436461542386,25.15,0.063165169031,1.57,22.5
0.489044155428571,0.025088880531897593,25.5946246142857,0.10198357911098896,0.005231948494075484,1.3257865284428565,0.0,0.1094791776,0.1844490457,20.0914181328571,25.805854439560452,1.2,0.033750826544497,19.643436461542386,25.15,0.063165169031,1.57,22.5
3.255126476,0.2137977229075974,15.437363625,0.6498595595585106,0.042682978700746416,61.086798598499996,42.8571428571429,0.110518662,0.431045,4.03388834,15.702013727614892,0.64,0.038866692435312,24.85183500861943,27.99,0.103533681579,7.28,26.3
0.357888401,0.02350622187893172,23.9857578,0.06523364188166667,0.004284565958987951,1.56560740516,0.0,0.112796007,0.247651311,10.057806,17.214068962499997,0.64,0.038866692435312,24.85183500861943,27.99,0.103533681579,7.28,26.3
1.9472717,0.12789741302279467,8.75761414,0.5763676044861111,0.03785600415387278,62.247701284499996,0.0,0.112169142,0.42697435,1.0,7.298353050317592,0.64,0.038866692435312,24.85183500861943,27.99,0.103533681579,7.28,26.3
0.4248361588,0.027903371506431886,21.4857597,0.08958670416153845,0.005884082690412027,1.1646271541,0.0,0.1094791776,0.1844490457,15.76596451,21.848145261538466,0.64,0.038866692435312,24.85183500861943,27.99,0.103533681579,7.28,26.3
3.255126476,0.12065287889163634,15.437363625,0.6498595595585106,0.024087367208027684,61.086798598499996,100.0,0.110518662,0.431045,4.03388834,15.702013727614892,1.28,0.033545616372839,27.795411640346842,29.25,0.032972424678000004,0.76,23.7
0.357888401,0.013265311262386226,23.9857578,0.06523364188166667,0.002417917322610694,1.56560740516,0.0,0.112796007,0.247651311,10.057806,17.214068962499997,1.28,0.033545616372839,27.795411640346842,29.25,0.032972424678000004,0.76,23.7
1.9472717,0.07217659231413864,8.75761414,0.5763676044861111,0.021363351407033108,62.247701284499996,0.0,0.112169142,0.42697435,1.0,7.298353050317592,1.28,0.033545616372839,27.795411640346842,29.25,0.032972424678000004,0.76,23.7
0.4248361588,0.01574676314250973,21.4857597,0.08958670416153845,0.003320575666474642,1.1646271541,0.0,0.1094791776,0.1844490457,15.76596451,21.848145261538466,1.28,0.033545616372839,27.795411640346842,29.25,0.032972424678000004,0.76,23.7
3.255126476,0.12813777863556097,15.437363625,0.6498595595585106,0.025581666642101798,61.086798598499996,100.0,0.110518662,0.431045,4.03388834,15.702013727614892,1.44,0.066082406636468,30.053978792903987,28.4,0.037190317716,0.65,27.1
