storm,pr_max,pr_max_tc,t2m_max_pr,pr_int,pr_int_tc,pr_sum,sc_max,sm_prev,sm_max,t2m_min_pr,t2m_mean_pr,MltnInd,Dd_km-1,SlopeMn,Tc_Clfr,Area_m2,RvrsSlD,MnRvrSD
2,2.56273487970339,0.7699460385310432,6.32814706580508,0.6506467181838611,0.19547978494243196,70.269845563857,8.95008605851979,0.121773516635593,0.431792841271187,1.12404608474576,5.808220417658043,0.22,0.002734047605473,20.73,2.166329230284417,127534683.89156212,15.4,7.601114824454508
3,0.586039088528602,0.17606911983387227,20.5437572442797,0.037392711853511645,0.011234236748233692,1.4957084741404658,0.0,0.119915987304237,0.189000305492373,13.4709617927119,20.129916294172666,0.22,0.002734047605473,20.73,2.166329230284417,127534683.89156212,15.4,7.601114824454508
0,3.04360108933333,0.4070396608042084,20.5304481716667,0.5996067436965722,0.08018913070622812,56.363033907477785,100.0,0.110518662,0.431045,10.8690378928889,21.741960543391727,0.89,0.003210117913348,26.21,0.42924894400579,2656453.1623622347,22.4,20.559058760812363
1,0.126470380444444,0.01691366879132032,26.0632307666667,0.02350319567755552,0.003143228207512119,0.5640766962613325,0.0,0.112796007,0.247651311,16.0406025333333,22.573067766203707,0.89,0.003210117913348,26.21,0.42924894400579,2656453.1623622347,22.4,20.559058760812363
2,2.24825629555556,0.3006732660042224,12.8961190111111,0.5415937430490743,0.07243069212879805,58.49212424930002,0.0,0.112169142,0.42697435,6.835176,12.11997171075957,0.89,0.003210117913348,26.21,0.42924894400579,2656453.1623622347,22.4,20.559058760812363
3,0.524715264666667,0.07017342847498227,27.8773273444444,0.10887073186068376,0.014559958571241453,1.4153195141888888,0.0,0.1094791776,0.1844490457,22.4944479233333,28.004581760683756,0.89,0.003210117913348,26.21,0.42924894400579,2656453.1623622347,22.4,20.559058760812363
0,3.11914587028571,0.27331841652286115,18.711489405,0.6175541779329787,0.05411383021155664,58.0500927257,0.0,0.110518662,0.431045,8.42791305257143,19.584836680614284,1.2,0.00347010676946,25.15,0.184279770473722,1572281.5972215794,22.5,19.68016991576263
1,0.208472473571429,0.018267618359229784,27.2059715714286,0.03840692646473807,0.003365447068331766,0.9217662351537136,0.0,0.112796007,0.247651311,13.9038894857143,20.659139622023805,1.2,0.00347010676946,25.15,0.184279770473722,1572281.5972215794,22.5,19.68016991576263
2,2.14076179714286,0.18758648966107047,11.4180815571429,0.5540129792765874,0.04854596627605604,59.83340176187144,0.0,0.112169142,0.42697435,4.75118457142857,10.397965046316004,1.2,0.00347010676946,25.15,0.184279770473722,1572281.5972215794,22.5,19.68016991576263
3,0.489044155428571,0.04285300519121072,25.5946246142857,0.10198357911098896,0.008936417696744723,1.3257865284428565,0.0,0.1094791776,0.1844490457,20.0914181328571,25.805854439560452,1.2,0.00347010676946,25.15,0.184279770473722,1572281.5972215794,22.5,19.68016991576263
0,3.255126476,0.36517671316613287,15.437363625,0.6498595595585106,0.07290456445513782,61.086798598499996,42.8571428571429,0.110518662,0.431045,4.03388834,15.702013727614892,0.64,0.003976659352828,27.99,0.302051959497328,7283943.283689892,26.3,24.904966261884468
1,0.357888401,0.04014974868751089,23.9857578,0.06523364188166667,0.007318243117691879,1.56560740516,0.0,0.112796007,0.247651311,10.057806,17.214068962499997,0.64,0.003976659352828,27.99,0.302051959497328,7283943.283689892,26.3,24.904966261884468
2,1.9472717,0.21845488471503186,8.75761414,0.5763676044861111,0.06465986158556737,62.247701284499996,0.0,0.112169142,0.42697435,1.0,7.298353050317592,0.64,0.003976659352828,27.99,0.302051959497328,7283943.283689892,26.3,24.904966261884468
3,0.4248361588,0.04766029008352094,21.4857597,0.08958670416153845,0.010050294023997035,1.1646271541,0.0,0.1094791776,0.1844490457,15.76596451,21.848145261538466,0.64,0.003976659352828,27.99,0.302051959497328,7283943.283689892,26.3,24.904966261884468
0,3.255126476,0.20608087470865766,15.437363625,0.6498595595585106,0.04114237264174459,61.086798598499996,100.0,0.110518662,0.431045,4.03388834,15.702013727614892,1.28,0.003344368966423,29.25,0.09619464247193,761583.4600517419,23.7,28.03563935002026
1,0.357888401,0.0226577846575086,23.9857578,0.06523364188166667,0.004129918170161199,1.56560740516,0.0,0.112796007,0.247651311,10.057806,17.214068962499997,1.28,0.003344368966423,29.25,0.09619464247193,761583.4600517419,23.7,28.03563935002026
2,1.9472717,0.12328106394333994,8.75761414,0.5763676044861111,0.03648962366346819,62.247701284499996,0.0,0.112169142,0.42697435,1.0,7.298353050317592,1.28,0.003344368966423,29.25,0.09619464247193,761583.4600517419,23.7,28.03563935002026
3,0.4248361588,0.026896222883774114,21.4857597,0.08958670416153845,0.005671701696384588,1.1646271541,0.0,0.1094791776,0.1844490457,15.76596451,21.848145261538466,1.28,0.003344368966423,29.25,0.09619464247193,761583.4600517419,23.7,28.03563935002026
0,3.255126476,0.21886544065261426,15.437363625,0.6498595595585106,0.04369470738349499,61.086798598499996,100.0,0.110518662,0.431045,4.03388834,15.702013727614892,1.44,0.006683563924342,28.4,0.108500037564568,654011.0679539443,27.1,30.232077837745617
1,0.357888401,0.024063397587419738,23.9857578,0.06523364188166667,0.004386124435124962,1.56560740516,0.0,0.112796007,0.247651311,10.057806,17.214068962499997,1.44,0.006683563924342,28.4,0.108500037564568,654011.0679539443,27.1,30.232077837745617
2,1.9472717,0.13092900746965178,8.75761414,0.5763676044861111,0.038753317471325315,62.247701284499996,0.0,0.112169142,0.42697435,1.0,7.298353050317592,1.44,0.006683563924342,28.4,0.108500037564568,654011.0679539443,27.1,30.232077837745617
3,0.4248361588,0.028564774298780887,21.4857597,0.08958670416153845,0.006023555037721522,1.1646271541,0.0,0.1094791776,0.1844490457,15.76596451,21.848145261538466,1.44,0.006683563924342,28.4,0.108500037564568,654011.0679539443,27.1,30.232077837745617
0,3.27553304033333,0.3376689176979858,16.5795904796667,0.6639510776049646,0.06844554428810305,62.41140129486667,0.0,0.110518662,0.431045,5.037220478,16.852117274296813,1.16,0.004011079970516,29.93,0.255052417496175,904158.2045111777,26.4,26.283635324457155
1,0.421505988,0.04345230807279424,25.1065266666667,0.049507152191252256,0.005103604907318667,1.8317646310763334,0.0,0.112796007,0.247651311,11.0627902333333,19.584423059459457,1.16,0.004011079970516,29.93,0.255052417496175,904158.2045111777,26.4,26.283635324457155
2,1.80763661666667,0.1863460671668171,10.0216474566667,0.5711228456407406,0.0588760457566557,61.681267329199976,0.0,0.112169142,0.42697435,2.33333333333333,8.524808611381793,1.16,0.004011079970516,29.93,0.255052417496175,904158.2045111777,26.4,26.283635324457155
3,0.385253042,0.03971505587950304,22.4942525,0.07998800242307688,0.00824582193934324,1.0398440314999995,0.0,0.1094791776,0.1844490457,16.9957084666667,22.942958928717943,1.16,0.004011079970516,29.93,0.255052417496175,904158.2045111777,26.4,26.283635324457155
0,3.39339718664754,0.6693483791602503,13.8132939809836,0.6788237800869723,0.1338981474743124,63.8094353281754,100.0,0.0985346979333333,0.432258263333333,2.78169440821311,13.604440517518757,0.42,0.002860527564657,22.17,0.93378368772108,32985575.524266925,18.2,13.93498930122313
1,0.733956778032787,0.1447731440584094,20.071013992623,0.07589442670921465,0.014970193204909268,3.7188269087515176,0.0,0.1006012364,0.243817119133333,8.13582479508197,16.44508341518902,0.42,0.002860527564657,22.17,0.93378368772108,32985575.524266925,18.2,13.93498930122313
2,1.87631959163934,0.37010447300192856,7.72508314229508,0.5712971505269278,0.11268849494799407,61.70009225690819,10.0917431192661,0.0994636219,0.428636198666667,0.459016393442623,5.540971751224264,0.42,0.002860527564657,22.17,0.93378368772108,32985575.524266925,18.2,13.93498930122313
3,0.314938877464754,0.06212176635115399,17.9463189196721,0.07099115724627993,0.014003022170373311,0.9228850442016391,0.0,0.0981482639333333,0.18862259056,13.0851346463934,18.186425104501886,0.42,0.002860527564657,22.17,0.93378368772108,32985575.524266925,18.2,13.93498930122313
0,3.4467876,0.23322566059422922,17.18734932,0.7934220327756097,0.053686620470639906,65.0606066876,0.0,0.110518662,0.431045,7.043884754,18.775719714830487,1.16,0.002829853399164,32.28,0.109884101569135,670302.5121144381,30.3,30.340518203292238
1,0.548741162,0.037130376122594545,27.3480644,0.0638940292678108,0.004323366831194412,2.364079082909,0.0,0.112796007,0.247651311,13.0727587,21.644031227027032,1.16,0.002829853399164,32.28,0.109884101569135,670302.5121144381,30.3,30.340518203292238
2,1.81165361,0.12258489904053564,13.34535885,0.56063332795,0.03793505531419456,60.5483994186,0.0,0.112169142,0.42697435,5.0,10.977719733510186,1.16,0.002829853399164,32.28,0.109884101569135,670302.5121144381,30.3,30.340518203292238
3,0.3060868084,0.020711255340558055,24.5112381,0.06079059894615384,0.004113374319071933,0.7902777862999999,0.0,0.1094791776,0.1844490457,19.45519638,25.132586263076924,1.16,0.002829853399164,32.28,0.109884101569135,670302.5121144381,30.3,30.340518203292238
0,3.3969293575,0.33189821429111793,17.259429455,0.7847235845547257,0.07667170229807717,64.3473339334875,100.0,0.110518662,0.431045,7.043487787125,18.82788386575503,1.0,0.00268512680708,30.14,0.229112108711142,1813378.3789789656,27.0,25.455629260875543
1,0.59105134025,0.05774888546040274,27.32874535,0.043995230062265085,0.004298569901889015,2.551723343611375,0.0,0.112796007,0.247651311,13.1979219,23.27955018922414,1.0,0.00268512680708,30.14,0.229112108711142,1813378.3789789656,27.0,25.455629260875543
2,1.86566814375,0.18228578230610135,13.31108164875,0.5586705351097222,0.05458510715584703,60.33641779185,0.0,0.112169142,0.42697435,5.0,10.969352861439349,1.0,0.00268512680708,30.14,0.229112108711142,1813378.3789789656,27.0,25.455629260875543
3,0.2871557976625,0.028056661307100886,24.513869525,0.02571252195170833,0.0025122512783055913,0.7713756585512499,0.0,0.1094791776,0.1844490457,14.91268992125,24.497317345416665,1.0,0.00268512680708,30.14,0.229112108711142,1813378.3789789656,27.0,25.455629260875543
0,3.84581151111111,0.4182525704224418,11.6333094444444,0.7463257637727647,0.08116691839124106,61.1987126293667,100.0,0.1010680785,0.432628035,6.48415366822222,18.33608260175149,1.19,0.003537089816493,26.77,0.28386541886056,2404836.2270302656,24.3,25.080517525148704
1,0.816884226222222,0.0888405285510938,26.1997066222222,0.0520636386093111,0.005662199151200242,3.644454702651777,0.0,0.1032184635,0.245262876,13.0705927555556,23.10251476,1.19,0.003537089816493,26.77,0.28386541886056,2404836.2270302656,24.3,25.080517525148704
2,2.12907576222222,0.2315483760971653,12.3911216511111,0.5501755304105967,0.059834531441006485,59.418957284344444,12.5,0.102167076,0.427513925,4.44444444444444,10.214755921251234,1.19,0.003537089816493,26.77,0.28386541886056,2404836.2270302656,24.3,25.080517525148704
3,0.201773600411111,0.021943958192312884,23.5731701333333,0.02308728499244444,0.002510865720867194,0.6926185497733331,0.0,0.10050866155,0.18738499525,14.0858716977778,23.30471160266666,1.19,0.003537089816493,26.77,0.28386541886056,2404836.2270302656,24.3,25.080517525148704
0,3.4467876,0.26998140856603453,17.18734932,0.7934220327756097,0.06214749002697049,65.0606066876,0.0,0.110518662,0.431045,7.043884754,18.775719714830487,1.33,0.003865077332105,32.96,0.147248173240959,946203.443223039,29.5,28.86852196853441
0,3.4467876,0.22570268211775096,17.18734932,0.7934220327756097,0.051954892970130576,65.0606066876,100.0,0.110518662,0.431045,7.043884754,18.775719714830487,1.32,0.001641239009209,33.09,0.10290954024583,811076.9802192114,22.1,25.793422564902883
0,3.74764090153846,0.5986925320758671,16.1003759446154,0.8351497232510787,0.1334167054987557,68.48227730658846,33.3333333333333,0.116433843090909,0.432036878181818,5.43237722363461,17.393907500475986,0.48,0.003165324207374,28.51,0.612495614103407,13905701.625038715,23.7,16.652996599724723
1,0.584915774519231,0.09344137159840463,24.4026737403846,0.043656121485213986,0.006974145762435505,2.5320550461424114,0.0,0.119392155,0.251287704363636,11.4562286557692,20.823506777254643,0.48,0.003165324207374,28.51,0.612495614103407,13905701.625038715,23.7,16.652996599724723
2,1.86210174038462,0.2974741804840733,11.1117533082692,0.5362298106738251,0.08566369926080299,57.912819552773115,4.16666666666667,0.118162230363636,0.42506995,3.78846153846154,9.266371940807941,0.48,0.003165324207374,28.51,0.612495614103407,13905701.625038715,23.7,16.652996599724723
3,0.236376372365385,0.03776156056900908,21.7775383846154,0.022928380836724358,0.003662851041545401,0.6878514251017307,0.0,0.115374160290909,0.189071543154545,12.8335463601923,21.91234796731409,0.48,0.003165324207374,28.51,0.612495614103407,13905701.625038715,23.7,16.652996599724723
0,3.4467876,0.2890562476384009,17.18734932,0.7934220327756097,0.06653836041064731,65.0606066876,0.0,0.110518662,0.431045,7.043884754,18.775719714830487,1.44,0.00384889499565,28.08,0.168790080066085,813603.284391825,24.2,22.129721519297377
1,0.548741162,0.046018809285624636,27.3480644,0.0638940292678108,0.0053583134471795,2.364079082909,0.0,0.112796007,0.247651311,13.0727587,21.644031227027032,1.44,0.00384889499565,28.08,0.168790080066085,813603.284391825,24.2,22.129721519297377
2,1.81165361,0.15192981271232464,13.34535885,0.56063332795,0.047016116130351636,60.5483994186,0.0,0.112169142,0.42697435,5.0,10.977719733510186,1.44,0.00384889499565,28.08,0.168790080066085,813603.284391825,24.2,22.129721519297377
3,0.3060868084,0.025669206970489904,24.5112381,0.06079059894615384,0.005098052001540842,0.7902777862999999,0.0,0.1094791776,0.1844490457,19.45519638,25.132586263076924,1.44,0.00384889499565,28.08,0.168790080066085,813603.284391825,24.2,22.129721519297377
0,3.4467876,0.3027901942068553,17.18734932,0.7934220327756097,0.0696998014592268,65.0606066876,0.0,0.110518662,0.431045,7.043884754,18.775719714830487,1.54,0.004612085978766,29.46,0.185210588205006,752242.4298092077,25.5,25.03671814635152
1,0.548741162,0.04820530368952107,27.3480644,0.0638940292678108,0.005612903310508293,2.364079082909,0.0,0.112796007,0.247651311,13.0727587,21.644031227027032,1.54,0.004612085978766,29.46,0.185210588205006,752242.4298092077,25.5,25.03671814635152
2,1.81165361,0.15914846287814502,13.34535885,0.56063332795,0.049249995633272016,60.5483994186,0.0,0.112169142,0.42697435,5.0,10.977719733510186,1.54,0.004612085978766,29.46,0.185210588205006,752242.4298092077,25.5,25.03671814635152
3,0.3060868084,0.02688882951754629,24.5112381,0.06079059894615384,0.00534027604742949,0.7902777862999999,0.0,0.1094791776,0.1844490457,19.45519638,25.132586263076924,1.54,0.004612085978766,29.46,0.185210588205006,752242.4298092077,25.5,25.03671814635152
0,3.492514136,0.3085820258628554,17.394908906,0.7872778767024391,0.06956014854905827,64.55678588960001,0.0,0.110518662,0.431045,7.2439180372,18.970444956304632,1.19,0.003348202431889,29.22,0.187359685308252,1222745.5164745701,26.8,27.85275428731787
1,0.488192788,0.04313440509226202,27.59070318,0.05695069422214054,0.005031893905944706,2.1071756862192,0.0,0.112796007,0.247651311,13.2702534,21.8730646772973,1.19,0.003348202431889,29.22,0.187359685308252,1222745.5164745701,26.8,27.85275428731787
2,1.718424722,0.15183187851457106,13.53315983,0.5573127595488889,0.04924151876956485,60.18977803128,0.0,0.112169142,0.42697435,5.0,11.001018046193519,1.19,0.003348202431889,29.22,0.187359685308252,1222745.5164745701,26.8,27.85275428731787
3,0.32587240334,0.028792543846543995,24.77302018,0.0644982292,0.005698758388963261,0.8384769796,0.0,0.1094791776,0.1844490457,19.633362198,25.37798441707692,1.19,0.003348202431889,29.22,0.187359685308252,1222745.5164745701,26.8,27.85275428731787
0,3.4467876,0.22726440393394384,17.18734932,0.7934220327756097,0.052314388431363455,65.0606066876,0.0,0.110518662,0.431045,7.043884754,18.775719714830487,1.39,0.004130824053936,31.91,0.104338607017121,785326.3252323336,30.1,30.478459840852008
0,3.56110394,0.2501823309860151,17.706248285,0.778061642592683,0.054662059483342455,63.801054692600005,0.0,0.110518662,0.431045,7.543967962,19.26253281851585,1.4,0.003812707165458,30.89,0.118455494800133,788602.9544380992,28.1,30.70170256284099
0,3.61826211,0.2954903114972349,17.9656977675,0.7703814475012195,0.06291425191798118,63.1712786951,0.0,0.110518662,0.431045,7.794009566,19.505939370358536,1.09,0.002869579458191,29.91,0.160065481271367,1293382.5389798223,24.7,25.794011831567126
1,0.3216847595,0.02627082474922418,28.257959825,0.0378565228465473,0.003091604584756977,1.40069134532225,0.0,0.112796007,0.247651311,13.813363825,22.502906665540543,1.09,0.002869579458191,29.91,0.160065481271367,1293382.5389798223,24.7,25.794011831567126
2,1.7818334125,0.14551585653251808,12.14404035,0.5481811964458333,0.04476796527455172,59.20356921615,0.0,0.112169142,0.42697435,5.0,11.065088406072686,1.09,0.002869579458191,29.91,0.160065481271367,1293382.5389798223,24.7,25.794011831567126
3,0.380282789425,0.03105631280654531,25.4929209,0.07469421239807693,0.0061000047585133025,0.971024761175,0.0,0.1094791776,0.1844490457,20.1233181975,26.052829340576924,1.09,0.002869579458191,29.91,0.160065481271367,1293382.5389798223,24.7,25.794011831567126
0,3.017160416,0.2932719471632748,21.16708374,0.5933251417138298,0.05767198147257571,55.7725633211,22.2222222222222,0.110518662,0.431045,11.723431587,22.496953895363834,0.81,0.003440679204158,26.65,0.22675427545333,2442259.9923574855,22.9,22.197469101115086
1,0.099534236,0.009674858203206961,26.7403603,0.018286889902041668,0.0017775096679288358,0.438885357649,0.0,0.112796007,0.247651311,16.7884521,23.242942616666667,0.81,0.003440679204158,26.65,0.22675427545333,2442259.9923574855,22.9,22.197469101115086
2,2.28587937,0.22219047096906494,13.41343212,0.5372470103694444,0.05222111360176849,58.0226771199,0.0,0.112169142,0.42697435,7.564573,12.722674043314814,0.81,0.003440679204158,26.65,0.22675427545333,2442259.9923574855,22.9,22.197469101115086
3,0.5372001529,0.052216558994320296,28.6762733,0.11128123532307692,0.010816681934731232,1.4466560592,0.0,0.1094791776,0.1844490457,23.33550835,28.774136323076924,0.81,0.003440679204158,26.65,0.22675427545333,2442259.9923574855,22.9,22.197469101115086
0,3.0693101885,0.23773153383305884,20.78490638725,0.6113276400555852,0.047350006555050526,57.464798165225005,33.3333333333333,0.110518662,0.431045,10.80358648275,21.923350101441752,1.16,0.003851402441474,28.72,0.143980363116871,1137405.1653953134,24.4,22.861488426871862
1,0.133807719,0.01036399461864717,29.3561635,0.024960605962572917,0.0019333083906338633,0.59905454310175,0.0,0.112796007,0.247651311,16.106397125,22.789574844791662,1.16,0.003851402441474,28.72,0.143980363116871,1137405.1653953134,24.4,22.861488426871862
2,2.1809901275,0.16892724959112865,13.0622780325,0.5389428792631945,0.04174348940543527,58.205830960425004,0.0,0.112169142,0.42697435,6.92342975,12.315558356717824,1.16,0.003851402441474,28.72,0.143980363116871,1137405.1653953134,24.4,22.861488426871862
3,0.50415381045,0.03904892346662202,27.9622421,0.10329311404615385,0.008000504650390513,1.3428104826,0.0,0.1094791776,0.1844490457,22.58813763,28.170496500576924,1.16,0.003851402441474,28.72,0.143980363116871,1137405.1653953134,24.4,22.861488426871862
0,3.46559389,0.29368725360479064,16.93602117,0.6601766099067373,0.055945809466333894,62.05660133123331,33.3333333333333,0.110518662,0.431045,6.70733022666667,18.702363722321984,1.4,0.006246684209996,29.73,0.172355878032503,721685.094392364,26.2,26.82677122939771
1,0.283295661666667,0.024007522945233315,27.0360914666667,0.05173238339000002,0.004383993647980258,1.2415772013600004,0.0,0.112796007,0.247651311,12.7260901333333,20.024337340277775,1.4,0.006246684209996,29.73,0.172355878032503,721685.094392364,26.2,26.82677122939771
2,1.8933055,0.1604457158509836,10.9250818933333,0.5548095254583335,0.047016612730014694,59.919428749500014,0.0,0.112169142,0.42697435,3.66666666666667,9.828925214723764,1.4,0.006246684209996,29.73,0.172355878032503,721685.094392364,26.2,26.82677122939771
3,0.411621908333333,0.03488236406775851,24.3753522333333,0.0827480681974359,0.007012377578380041,1.0757248865666666,0.0,0.1094791776,0.1844490457,18.8193384833333,24.855766442564097,1.4,0.006246684209996,29.73,0.172355878032503,721685.094392364,26.2,26.82677122939771
0,3.26121175,0.2909881633238687,20.602370265,0.6293301383973404,0.056153244601979055,59.157033009349995,14.2857142857143,0.110518662,0.431045,9.8837413785,21.34974630751968,0.97,0.003079956503487,30.54,0.191075010253575,1493091.0303804863,24.0,25.95380513830877
1,0.17120491,0.01527610168610739,29.0911951,0.03163432202310417,0.002822635869473637,0.7592237285545,0.0,0.112796007,0.247651311,15.42434215,22.336207072916665,0.97,0.003079956503487,30.54,0.191075010253575,1493091.0303804863,24.0,25.95380513830877
2,2.076100885,0.1852442679937015,12.711123945,0.5406387481569445,0.04823957731291286,58.38898480095,0.0,0.112169142,0.42697435,6.2822865,11.908442670120833,0.97,0.003079956503487,30.54,0.191075010253575,1493091.0303804863,24.0,25.95380513830877
3,0.471107468,0.04203550929849257,27.2482109,0.09530499276923078,0.008503779247549028,1.238964906,0.0,0.1094791776,0.1844490457,21.84076691,27.566856678076928,0.97,0.003079956503487,30.54,0.191075010253575,1493091.0303804863,24.0,25.95380513830877
0,3.017160416,0.24884897187435528,21.16708374,0.5933251417138298,0.048936195344375315,55.7725633211,100.0,0.110518662,0.431045,11.723431587,22.496953895363834,0.82,0.003486528315896,25.62,0.163262386551154,1497232.584579776,20.6,20.0914915454654
0,3.017160416,0.20750632962470014,21.16708374,0.5933251417138298,0.040806157265683776,55.7725633211,100.0,0.110518662,0.431045,11.723431587,22.496953895363834,0.92,0.002567544715793,31.89,0.113521242645571,1066093.5446963129,23.6,29.74348583057315
0,3.017160416,0.18370315274417362,21.16708374,0.5933251417138298,0.036125258225320075,55.7725633211,100.0,0.110518662,0.431045,11.723431587,22.496953895363834,1.18,0.002004402615224,33.31,0.088970833408504,644307.6506545363,31.7,31.436404905855692
1,0.099534236,0.006060252170291838,26.7403603,0.018286889902041668,0.0011134175402394801,0.438885357649,0.0,0.112796007,0.247651311,16.7884521,23.242942616666667,1.18,0.002004402615224,33.31,0.088970833408504,644307.6506545363,31.7,31.436404905855692
2,2.28587937,0.13917829653173647,13.41343212,0.5372470103694444,0.032710879104695466,58.0226771199,0.0,0.112169142,0.42697435,7.564573,12.722674043314814,1.18,0.002004402615224,33.31,0.088970833408504,644307.6506545363,31.7,31.436404905855692
3,0.5372001529,0.0327080261357844,28.6762733,0.11128123532307692,0.006775481231196004,1.4466560592,0.0,0.1094791776,0.1844490457,23.33550835,28.774136323076924,1.18,0.002004402615224,33.31,0.088970833408504,644307.6506545363,31.7,31.436404905855692
0,3.017160416,0.1926199540131562,21.16708374,0.5933251417138298,0.03787874880821958,55.7725633211,100.0,0.110518662,0.431045,11.723431587,22.496953895363834,1.08,0.002924064067792,28.41,0.097817596798196,674112.6189906915,28.4,29.22818136220882
1,0.099534236,0.006354411869976833,26.7403603,0.018286889902041668,0.0011674619199216344,0.438885357649,0.0,0.112796007,0.247651311,16.7884521,23.242942616666667,1.08,0.002924064067792,28.41,0.097817596798196,674112.6189906915,28.4,29.22818136220882
2,2.28587937,0.14593389757935313,13.41343212,0.5372470103694444,0.03429863850867519,58.0226771199,0.0,0.112169142,0.42697435,7.564573,12.722674043314814,1.08,0.002924064067792,28.41,0.097817596798196,674112.6189906915,28.4,29.22818136220882
3,0.5372001529,0.03429564705897908,28.6762733,0.11128123532307692,0.007104357566402029,1.4466560592,0.0,0.1094791776,0.1844490457,23.33550835,28.774136323076924,1.08,0.002924064067792,28.41,0.097817596798196,674112.6189906915,28.4,29.22818136220882
0,4.20395072666667,1.0752468525864995,16.0747083,0.8624225476764226,0.22058230228687226,70.71864890946665,15.3846153846154,0.12678541,0.43464749,5.05832203233333,17.40737973582073,0.58,0.002920321956844,29.35,1.57004596607489,10965544.204092572,23.9,16.478182297587693
1,0.276144648333333,0.07062967272560164,24.4835821666667,0.02057506386189689,0.005262495708843022,1.1933537039900195,0.0,0.130935414,0.258680959,11.0725431333333,20.89021797011495,0.58,0.002920321956844,29.35,1.57004596607489,10965544.204092572,23.9,16.478182297587693
2,1.68447558333333,0.4308392716757888,11.1371556933333,0.49771594717098755,0.12730108901681858,53.753322294466656,60.0,0.128650135,0.42303859,2.66666666666667,8.880035658264504,0.58,0.002920321956844,29.35,1.57004596607489,10965544.204092572,23.9,16.478182297587693
3,0.189648762333333,0.04850657109331293,21.4871076333333,0.017651851686555527,0.004514824079144697,0.5295555505966658,0.0,0.12569038,0.2039453376,11.8881101633333,21.63864070644444,0.58,0.002920321956844,29.35,1.57004596607489,10965544.204092572,23.9,16.478182297587693
0,4.21004725,0.6001094191170717,16.86416435,0.8452599502524389,0.1204852172974819,69.3113159207,5.26315789473684,0.12678541,0.43464749,6.060740471,18.43402486885,0.79,0.002966578731482,26.81,0.48763872649076,4032729.320860468,18.8,17.138243899750034
1,0.095058776,0.013549887557043415,26.6980152,0.010811372279372433,0.0015410768462117861,0.40002077433678,0.0,0.130935414,0.258680959,12.0738535,20.911158378378378,0.79,0.002966578731482,26.81,0.48763872649076,4032729.320860468,18.8,17.138243899750034
2,1.55842698,0.2221416184115683,12.7984705,0.49647113531388887,0.07076809045827478,53.6188826139,0.0,0.128650135,0.42303859,3.0,9.950005173511112,0.79,0.002966578731482,26.81,0.48763872649076,4032729.320860468,18.8,17.138243899750034
3,0.2177378982,0.031036840170516878,23.359623,0.0404621556,0.005767564887387089,0.5260080228,0.0,0.12569038,0.2039453376,18.55334854,24.44911957230769,0.79,0.002966578731482,26.81,0.48763872649076,4032729.320860468,18.8,17.138243899750034
0,4.69104397040816,0.9844037422708048,18.5712733569388,0.7840669407450064,0.16453446941215719,73.7022924300306,10.6382978723404,0.12678541,0.43464749,9.23626847159184,19.32784297392669,0.58,0.002920136112245,28.84,1.056863127733613,12871372.371893568,23.0,16.010430372430694
1,0.290163074428571,0.06088998912355846,23.8721293734694,0.02151342785805435,0.004514538560315187,1.2477788157671523,0.0,0.130935414,0.258680959,11.6119438367347,20.694306108515132,0.58,0.002920136112245,28.84,1.056863127733613,12871372.371893568,23.0,16.010430372430694
2,1.74580791714286,0.3663533869566138,10.5534633414286,0.5069765407569727,0.10638774803921695,54.75346640175306,22.9508196721311,0.128650135,0.42303859,3.34889993877551,8.799285829304653,0.58,0.002920136112245,28.84,1.056863127733613,12871372.371893568,23.0,16.010430372430694
3,0.115039497606122,0.024140748342328266,20.6121004061225,0.00992600348897607,0.002082946790091787,0.40696614304801887,0.0,0.12569038,0.2039453376,12.3187359993878,21.308289824580395,0.58,0.002920136112245,28.84,1.056863127733613,12871372.371893568,23.0,16.010430372430694
0,5.20852613,0.38577383415175537,22.18789864,0.8179352179904255,0.06058105445885865,76.88591049109999,0.0,0.12678541,0.43464749,15.233466148,21.734580460025533,1.41,0.002638659615279,31.49,0.131657948040297,658146.3306104682,26.5,27.57604145720551
0,5.20852613,0.5572001485614312,22.18789864,0.8179352179904255,0.08750145695782305,76.88591049109999,50.0,0.12678541,0.43464749,15.233466148,21.734580460025533,1.11,0.003619409405924,31.47,0.274665425373882,2290867.5772056147,29.9,27.69598300805902
1,0.312116623,0.03338975832383742,23.3553886,0.03470149237054054,0.0037123125086767224,1.2839552177100002,0.0,0.130935414,0.258680959,12.7532797,19.385897078378378,1.11,0.003619409405924,31.47,0.274665425373882,2290867.5772056147,29.9,27.69598300805902
2,1.76208973,0.1885056606857365,10.20483875,0.5053655554648148,0.05406323315936307,54.5794799902,80.0,0.128650135,0.42303859,4.956957,9.321773176429629,1.11,0.003619409405924,31.47,0.274665425373882,2290867.5772056147,29.9,27.69598300805902
3,0.0571844019,0.006117499737699614,20.0918884,0.004490375902585366,0.00048037353707530245,0.184105412006,0.0,0.12569038,0.2039453376,13.35380268,20.897769601512195,1.11,0.003619409405924,31.47,0.274665425373882,2290867.5772056147,29.9,27.69598300805902
0,4.29906652448188,1.1256875692306538,17.1951230526087,0.7699555145867778,0.20160873219690048,72.37581837115711,100.0,0.118754957647059,0.433951077058824,4.34476646610507,15.380474723475906,0.27,0.002987339725417,25.88,1.645502897025093,74591292.95689382,20.3,10.038114511661915
